id,name,code,scale,contained_in,slug
110161-gal-pays-de-remiremont-et-de-ses-vallees,GAL Pays de Remiremont et de ses Vallées,GAL-1011,Ad-hoc,,
110162-gal-petr-du-pays-de-la-deodatie,GAL PETR du Pays de la Déodatie,GAL-1012,Ad-hoc,,
110163-gal-albigeois-et-bastides,GAL Albigeois et Bastides,GAL-1101,Ad-hoc,,
110164-gal-pays-d-armagnac,GAL Pays d'Armagnac,GAL-1102,Ad-hoc,,
110165-gal-aubrac-olt-causse,GAL Aubrac Olt Causse,GAL-1103,Ad-hoc,,
110166-gal-centre-ouest-aveyron,GAL Centre Ouest Aveyron,GAL-1104,Ad-hoc,,
110167-gal-pays-comminges-pyrenees,GAL Pays Comminges Pyrénées,GAL-1105,Ad-hoc,,
110168-gal-coteaux-nestes,GAL Coteaux-Nestes,GAL-1106,Ad-hoc,,
110169-gal-figeac-quercy-vallee-de-la-dordogne,"GAL Figeac, Quercy, Vallée de la Dordogne",GAL-1107,Ad-hoc,,
110170-gal-garonne-quercy-gascogne,GAL Garonne Quercy Gascogne,GAL-1108,Ad-hoc,,
110171-gal-grand-quercy,GAL Grand Quercy,GAL-1109,Ad-hoc,,
110172-gal-grands-causses,GAL Grands Causses,GAL-1110,Ad-hoc,,
110173-gal-haut-languedoc,GAL Haut-Languedoc,GAL-1111,Ad-hoc,,
110174-gal-pays-midi-quercy,GAL Pays Midi-Quercy,GAL-1112,Ad-hoc,,
110175-gal-ariege-montagnes-ariegeoises,GAL Ariège Montagnes Ariégeoises,GAL-1113,Ad-hoc,,
110176-gal-pays-de-cocagne,GAL Pays de Cocagne,GAL-1114,Ad-hoc,,
110177-gal-pays-du-val-d-adour,GAL Pays du Val d'Adour,GAL-1115,Ad-hoc,,
110178-gal-pays-portes-de-gascogne-pays-d-auch,GAL Pays Portes de Gascogne - Pays d'Auch,GAL-1116,Ad-hoc,,
110179-gal-plaines-et-coteaux-d-ariege,GAL Plaines et coteaux d'Ariège,GAL-1117,Ad-hoc,,
110180-gal-plaines-et-vallees-de-bigorre,GAL Plaines et Vallées de Bigorre,GAL-1118,Ad-hoc,,
110181-gal-sud-toulousain,GAL Sud Toulousain,GAL-1119,Ad-hoc,,
110182-gal-terroirs-du-lauragais,GAL Terroirs du Lauragais,GAL-1120,Ad-hoc,,
110183-gal-pays-tolosan,GAL Pays Tolosan,GAL-1121,Ad-hoc,,
110184-gal-vignobles-gaillacois,GAL Vignobles Gaillacois,GAL-1122,Ad-hoc,,
110185-gal-7-vallees-ternois,GAL 7 Vallées-Ternois,GAL-1201,Ad-hoc,,
110186-gal-pnr-avesnois,GAL PNR Avesnois,GAL-1202,Ad-hoc,,
110187-gal-cambresis,GAL Cambrésis,GAL-1203,Ad-hoc,,
110188-gal-pays-boulonnais,GAL Pays Boulonnais,GAL-1204,Ad-hoc,,
110189-gal-pays-du-calaisis,GAL Pays du Calaisis,GAL-1205,Ad-hoc,,
110190-gal-des-flandres,GAL des Flandres,GAL-1206,Ad-hoc,,
110191-gal-pays-du-montreuillois,GAL Pays du Montreuillois,GAL-1207,Ad-hoc,,
110192-gal-pays-de-saint-omer,GAL Pays de Saint-Omer,GAL-1208,Ad-hoc,,
110193-gal-pays-du-cotentin,GAL Pays du Cotentin,GAL-1301,Ad-hoc,,
110194-gal-pays-de-coutances,GAL Pays de Coutances,GAL-1302,Ad-hoc,,
110195-gal-saint-lois,GAL Saint-Lois,GAL-1303,Ad-hoc,,
110196-gal-pays-de-la-baie-du-mont-saint-michel,GAL Pays de la Baie du Mont Saint-Michel,GAL-1304,Ad-hoc,,
110197-gal-pays-du-bessin-au-virois,GAL Pays du Bessin au Virois,GAL-1305,Ad-hoc,,
110198-gal-caen-metropole,GAL Caen Métropole,GAL-1306,Ad-hoc,,
110199-gal-sud-calvados,GAL Sud Calvados,GAL-1307,Ad-hoc,,
110200-gal-pays-d-auge,GAL Pays d'Auge,GAL-1308,Ad-hoc,,
110201-gal-pays-du-bocage,GAL Pays du Bocage,GAL-1309,Ad-hoc,,
110202-gal-pays-du-bocage,GAL Pays du Bocage,GAL-1039,Ad-hoc,,
110203-gal-papao-pays-d-ouche,GAL PAPAO-Pays d'Ouche,GAL-1310,Ad-hoc,,
110204-gal-pays-d-alencon,GAL Pays d'Alençon,GAL-1311,Ad-hoc,,
110205-gal-pays-du-perche-ornais,GAL Pays du Perche Ornais,GAL-1312,Ad-hoc,,
110206-gal-seine-normande,GAL Seine Normande,GAL-1401,Ad-hoc,,
110207-gal-de-seine-en-bray,GAL De Seine en Bray,GAL-1402,Ad-hoc,,
110208-gal-avre-eure-et-iton,"GAL Avre, Eure et Iton",GAL-1403,Ad-hoc,,
110209-gal-pays-dieppois-terroir-de-caux,GAL Pays Dieppois Terroir de Caux,GAL-1404,Ad-hoc,,
110210-gal-vexin-normand,GAL Vexin Normand,GAL-1405,Ad-hoc,,
110211-gal-pays-d-ancenis,GAL Pays d'Ancenis,GAL-1501,Ad-hoc,,
110212-gal-pays-de-chateaubriant,GAL Pays de Châteaubriant,GAL-1502,Ad-hoc,,
110213-gal-canal-edre-et-loire,GAL Canal Edre et Loire,GAL-1503,Ad-hoc,,
110214-gal-pays-de-pontchateau-et-saint-gildas-des-bois,GAL Pays de Pontchâteau et Saint-gIldas-des-Bois,GAL-1504,Ad-hoc,,
110215-gal-pays-de-retz,GAL Pays de Retz,GAL-1505,Ad-hoc,,
110216-gal-pays-du-vignoble-nantais,GAL Pays du Vignoble Nantais,GAL-1506,Ad-hoc,,
110217-gal-pole-metropolitain-loire-angers,GAL Pôle Métropolitain Loire Angers,GAL-1507,Ad-hoc,,
110218-gal-mauges-communaute,GAL Mauges Communauté,GAL-1508,Ad-hoc,,
110219-gal-anjou-bleu,GAL Anjou Bleu,GAL-1509,Ad-hoc,,
110220-gal-loire-en-layon,GAL Loire en Layon,GAL-1510,Ad-hoc,,
110221-gal-saumurois,GAL Saumurois,GAL-1511,Ad-hoc,,
110222-gal-vallees-d-anjou,GAL Vallées d'Anjou,GAL-1512,Ad-hoc,,
110223-gal-pays-de-loiron,GAL Pays de Loiron,GAL-1513,Ad-hoc,,
110224-gal-haute-mayenne,GAL Haute Mayenne,GAL-1514,Ad-hoc,,
110225-gal-coevrons,GAL Coëvrons,GAL-1515,Ad-hoc,,
110226-gal-sud-mayenne,GAL Sud Mayenne,GAL-1516,Ad-hoc,,
110227-gal-pays-du-mans,GAL Pays du Mans,GAL-1517,Ad-hoc,,
110228-gal-pays-de-la-haute-sarthe,GAL Pays de la Haute Sarthe,GAL-1518,Ad-hoc,,
110229-gal-pays-du-perche-sarthois,GAL Pays du Perche Sarthois,GAL-1519,Ad-hoc,,
110230-gal-pays-de-la-vallee-du-loir,GAL Pays de la Vallée du Loir,GAL-1520,Ad-hoc,,
110231-gal-pays-vallee-de-la-sarthe,GAL Pays Vallée de la Sarthe,GAL-1521,Ad-hoc,,
110232-gal-sud-vendee-littoral,GAL Sud Vendée Littoral,GAL-1522,Ad-hoc,,
110233-gal-fontenay-sud-vendee,GAL Fontenay Sud Vendée,GAL-1523,Ad-hoc,,
110234-gal-pays-yon-et-vie,GAL Pays Yon et Vie,GAL-1524,Ad-hoc,,
110235-gal-bocage-vendeen,GAL Bocage Vendéen,GAL-1525,Ad-hoc,,
110236-gal-nord-ouest-vendee,GAL Nord Ouest Vendée,GAL-1526,Ad-hoc,,
110237-gal-sud-ouest-vendee,GAL Sud Ouest Vendée,GAL-1527,Ad-hoc,,
110238-gal-saint-gilles-croix-de-vie,GAL Saint-Gilles Croix de Vie,GAL-1528,Ad-hoc,,
110239-gal-pays-chaunois,GAL Pays Chaunois,GAL-1601,Ad-hoc,,
110240-gal-pays-compiegnois,GAL Pays Compiégnois,GAL-1602,Ad-hoc,,
110241-gal-du-grand-beauvaisis,GAL du Grand Beauvaisis,GAL-1603,Ad-hoc,,
110242-gal-coeur-des-hauts-de-france,GAL Cœur des Hauts de France,GAL-1604,Ad-hoc,,
110243-gal-pays-sources-et-vallees,GAL Pays Sources et Vallées,GAL-1605,Ad-hoc,,
110244-gal-pays-de-thierache,GAL Pays de Thiérache,GAL-1606,Ad-hoc,,
110245-gal-sud-de-l-aisne,GAL Sud de l'Aisne,GAL-1607,Ad-hoc,,
110246-gal-parc-naturel-regional-oise-pays-de-france,GAL Parc Naturel Régional Oise – Pays de France,GAL-1608,Ad-hoc,,
110247-gal-alpes-et-prealpes-d-azur,GAL Alpes et Préalpes d'Azur,GAL-1701,Ad-hoc,,
110248-gal-pays-d-arles,GAL Pays d'Arles,GAL-1702,Ad-hoc,,
110249-gal-pays-dignois,GAL Pays Dignois,GAL-1703,Ad-hoc,,
110250-gal-durance-provence,GAL Durance Provence,GAL-1704,Ad-hoc,,
110251-gal-pays-gapencais,GAL Pays Gapençais,GAL-1705,Ad-hoc,,
110252-gal-pays-grand-brianconnais,GAL Pays Grand Briançonnais,GAL-1706,Ad-hoc,,
110253-gal-grand-verdon,GAL Grand Verdon,GAL-1707,Ad-hoc,,
110254-gal-haute-provence-luberon,GAL Haute-Provence Luberon,GAL-1708,Ad-hoc,,
110255-gal-pays-des-paillons,GAL Pays des Paillons,GAL-1709,Ad-hoc,,
110256-gal-provence-verte-sainte-baume,GAL Provence-verte Sainte-Baume,GAL-1710,Ad-hoc,,
110257-gal-pays-s-u-d,GAL Pays S.U.D,GAL-1711,Ad-hoc,,
110258-gal-sisteronais-buech,GAL Sisteronais-Buëch,GAL-1712,Ad-hoc,,
110259-gal-ventoux,GAL Ventoux,GAL-1713,Ad-hoc,,
110260-gal-alpes-sud-isere,GAL Alpes Sud Isère,GAL-1801,Ad-hoc,,
110261-gal-ardeche-verte,GAL Ardèche verte,GAL-1802,Ad-hoc,,
110262-gal-ardeche-3-centre-monts-meridionale,GAL Ardèche 3 (Centre - Monts - Méridionale),GAL-1803,Ad-hoc,,
110263-gal-ardeche-3-centre-monts-meridionale,GAL Ardèche 3 (Centre - Monts - Méridionale),GAL-183,Ad-hoc,,
110264-gal-arve-et-giffre,GAL Arve et Giffre,GAL-1804,Ad-hoc,,
110265-gal-avant-pays-savoyard,GAL Avant Pays Savoyard,GAL-1805,Ad-hoc,,
110266-gal-bassin-de-bourg-en-bresse,GAL Bassin de Bourg en Bresse,GAL-1806,Ad-hoc,,
110267-gal-beaujolais-vert,GAL Beaujolais vert,GAL-1807,Ad-hoc,,
110268-gal-belledonne,GAL Belledonne,GAL-1808,Ad-hoc,,
110269-gal-boucle-du-rhone-en-dauphine,GAL Boucle du Rhône en Dauphiné,GAL-1809,Ad-hoc,,
110270-gal-chablais,GAL Chablais,GAL-1810,Ad-hoc,,
110271-gal-pnr-de-la-chartreuse,GAL PNR de la Chartreuse,GAL-1811,Ad-hoc,,
110272-gal-dombes-saone,GAL Dombes Saône,GAL-1812,Ad-hoc,,
110273-gal-forez,GAL Forez,GAL-1813,Ad-hoc,,
110274-gal-haut-bugey,GAL Haut Bugey,GAL-1814,Ad-hoc,,
110275-gal-massif-des-bauges,GAL Massif des Bauges,GAL-1815,Ad-hoc,,
110276-gal-maurienne,GAL Maurienne,GAL-1816,Ad-hoc,,
110277-gal-monts-du-lyonnais,GAL Monts du Lyonnais,GAL-1817,Ad-hoc,,
110278-gal-ouest-lyonnais,GAL Ouest Lyonnais,GAL-1818,Ad-hoc,,
110279-gal-pays-diois,GAL Pays Diois,GAL-1819,Ad-hoc,,
110280-gal-pays-du-bugey,GAL Pays du Bugey,GAL-1820,Ad-hoc,,
110281-gal-pays-roannais,GAL Pays Roannais,GAL-1821,Ad-hoc,,
110282-gal-pays-voironnais,GAL Pays Voironnais,GAL-1822,Ad-hoc,,
110283-gal-pilat,GAL Pilat,GAL-1823,Ad-hoc,,
110284-gal-portes-de-provence,GAL Portes de Provence,GAL-1824,Ad-hoc,,
110285-gal-tarentaise-vanoise,GAL Tarentaise Vanoise,GAL-1825,Ad-hoc,,
110286-gal-terres-d-echos,GAL Terres d'Echos,GAL-1826,Ad-hoc,,
110287-gal-une-autre-provence,GAL Une Autre Provence,GAL-1827,Ad-hoc,,
110288-gal-territoire-des-usses-et-bornes,GAL Territoire des Usses et Bornes,GAL-1828,Ad-hoc,,
110289-gal-vallee-de-la-drome,GAL Vallée de la Drôme,GAL-1829,Ad-hoc,,
110290-gal-drome-des-collines-valence-vivarais,GAL Drôme des Collines Valence Vivarais,GAL-1830,Ad-hoc,,
110291-gal-pays-d-auray,GAL Pays d'Auray,GAL-1901,Ad-hoc,,
110292-gal-pays-de-brest,GAL Pays de Brest,GAL-1902,Ad-hoc,,
110293-gal-pays-broceliande,GAL Pays Brocéliande,GAL-1903,Ad-hoc,,
110294-gal-pays-du-centre-bretagne,GAL Pays du CENTRE BRETAGNE,GAL-1904,Ad-hoc,,
110295-gal-pays-du-centre-ouest-bretagne,GAL Pays du Centre Ouest Bretagne,GAL-1905,Ad-hoc,,
110296-gal-pays-de-cornouaille,GAL Pays de Cornouaille,GAL-1906,Ad-hoc,,
110297-gal-pays-de-dinan,GAL Pays de Dinan,GAL-1907,Ad-hoc,,
110298-gal-pays-de-fougeres-marches-de-bretagne,GAL Pays de Fougères - Marches de Bretagne,GAL-1908,Ad-hoc,,
110299-gal-pays-de-guingamp,GAL Pays de Guingamp,GAL-1909,Ad-hoc,,
110300-gal-pays-de-lorient,GAL Pays de Lorient,GAL-1910,Ad-hoc,,
110301-gal-pays-de-morlaix,GAL Pays de Morlaix,GAL-1911,Ad-hoc,,
110302-gal-pays-de-ploermel-coeur-de-bretagne,GAL Pays De Ploërmel Cœur De Bretagne,GAL-1912,Ad-hoc,,
110303-gal-pays-de-pontivy,GAL Pays de Pontivy,GAL-1913,Ad-hoc,,
110304-gal-pays-redon-bretagne-sud,GAL Pays Redon Bretagne Sud,GAL-1914,Ad-hoc,,
110305-gal-pays-de-rennes,GAL Pays de Rennes,GAL-1915,Ad-hoc,,
110306-gal-pays-de-saint-brieuc,GAL Pays de Saint-Brieuc,GAL-1916,Ad-hoc,,
110307-gal-pays-de-saint-malo,GAL Pays de Saint-Malo,GAL-1917,Ad-hoc,,
110308-gal-pays-de-tregor-goelo,GAL Pays de Trégor-Goelo,GAL-1918,Ad-hoc,,
110309-gal-pays-des-vallons-de-vilaine,GAL Pays Des Vallons De Vilaine,GAL-1919,Ad-hoc,,
110310-gal-pays-de-vannes,GAL Pays de Vannes,GAL-1920,Ad-hoc,,
110311-gal-pays-de-vitre-porte-de-bretagne,GAL Pays de Vitré-Porte de Bretagne,GAL-1921,Ad-hoc,,
110312-gal-angoumois,GAL Angoumois,GAL-2001,Ad-hoc,,
110313-gal-charente-limousine,GAL Charente Limousine,GAL-2002,Ad-hoc,,
110314-gal-ouest-charente-pays-du-cognac,GAL Ouest Charente - Pays du Cognac,GAL-2003,Ad-hoc,,
110315-gal-ruffecois,GAL Ruffécois,GAL-2004,Ad-hoc,,
110316-gal-sud-charente,GAL Sud Charente,GAL-2005,Ad-hoc,,
110317-gal-aunis,GAL Aunis,GAL-2006,Ad-hoc,,
110318-gal-haute-saintonge,GAL Haute Saintonge,GAL-2007,Ad-hoc,,
110319-gal-marennes-oleron,GAL Marennes Oléron,GAL-2008,Ad-hoc,,
110320-gal-rochefort-ocean,GAL Rochefort Océan,GAL-2009,Ad-hoc,,
110321-gal-royan-atlantique,GAL Royan Atlantique,GAL-2010,Ad-hoc,,
110322-gal-saintonge-romane,GAL Saintonge Romane,GAL-2011,Ad-hoc,,
110323-gal-vals-de-saintonge,GAL Vals de Saintonge,GAL-2012,Ad-hoc,,
110324-gal-pays-de-gatine,GAL Pays de Gâtine,GAL-2013,Ad-hoc,,
110325-gal-mellois,GAL Mellois,GAL-2014,Ad-hoc,,
110326-gal-nord-deux-sevres,GAL Nord Deux-Sèvres,GAL-2015,Ad-hoc,,
110327-gal-civraisien,GAL Civraisien,GAL-2016,Ad-hoc,,
110328-gal-nord-vienne,GAL Nord Vienne,GAL-2017,Ad-hoc,,
110329-gal-six-vallees,GAL Six Vallées,GAL-2018,Ad-hoc,,
110330-gal-sud-est-de-la-vienne,GAL Sud Est de la Vienne,GAL-2019,Ad-hoc,,
110331-gal-loue-lison,GAL Loue Lison,GAL-2101,Ad-hoc,,
110332-gal-pays-des-vosges-comtoises,GAL Pays des Vosges Comtoises,GAL-2102,Ad-hoc,,
110333-gal-champagnole-nozeroy-jura,GAL Champagnole Nozeroy Jura,GAL-2103,Ad-hoc,,
110334-gal-pays-des-sept-rivieres,GAL Pays des sept rivières,GAL-2104,Ad-hoc,,
110335-gal-pays-ledonien,GAL Pays Lédonien,GAL-2105,Ad-hoc,,
110336-gal-pays-vesoul-val-de-saone,GAL Pays Vesoul - Val de Saône,GAL-2106,Ad-hoc,,
110337-gal-doubs-central,GAL Doubs central,GAL-2107,Ad-hoc,,
110338-gal-parc-naturel-regional-du-haut-jura,GAL Parc naturel régional du Haut-Jura,GAL-2108,Ad-hoc,,
110339-gal-arbois-poligny-salins-coeur-du-jura,GAL Arbois Poligny Salins Cœur du Jura,GAL-2109,Ad-hoc,,
110340-gal-pays-de-balagne,GAL Pays de Balagne,GAL-2201,Ad-hoc,,
110341-gal-castagniccia-maree-monti,GAL Castagniccia  maree Monti,GAL-2202,Ad-hoc,,
110342-gal-sartenais-valinco-taravo-ornano,GAL Sartenais-Valinco-Taravo-Ornano,GAL-2203,Ad-hoc,,
110343-gal-pays-d-ajaccio,GAL Pays d'Ajaccio,GAL-2204,Ad-hoc,,
110344-gal-corse-orientale,GAL Corse Orientale,GAL-2205,Ad-hoc,,
110345-gal-centre-corse,GAL Centre Corse,GAL-2206,Ad-hoc,,
110346-gal-sud-corse,GAL Sud Corse,GAL-2207,Ad-hoc,,
110347-gal-les-deux-massifs-una-terra-dui-mari,GAL Les deux Massifs -  Una terra dui Mari,GAL-2208,Ad-hoc,,
110348-gal-ouest-grand-sud,GAL Ouest Grand Sud,GAL-2301,Ad-hoc,,
110349-gal-nord-et-centre-de-mayotte,GAL Nord et Centre de Mayotte,GAL-2302,Ad-hoc,,
110350-gal-est-mahorais,GAL Est Mahorais,GAL-2303,Ad-hoc,,
110351-gal-pays-marie-galante,GAL Pays Marie-Galante,GAL-2401,Ad-hoc,,
110352-gal-nord-basse-terre,GAL Nord Basse-Terre,GAL-2402,Ad-hoc,,
110353-gal-nord-grande-terre,GAL Nord Grande-Terre,GAL-2403,Ad-hoc,,
110354-gal-sud-basse-terre,GAL Sud Basse-Terre,GAL-2404,Ad-hoc,,
110355-gal-nord-martinique,GAL Nord Martinique,GAL-2405,Ad-hoc,,
110356-gal-centre-martinique,GAL Centre Martinique,GAL-2406,Ad-hoc,,
110357-gal-sud-martinique,GAL Sud Martinique,GAL-2407,Ad-hoc,,
110358-gal-nord-ouest-guyane,GAL Nord-Ouest Guyane,GAL-2501,Ad-hoc,,
110359-gal-des-savanes,GAL des Savanes,GAL-2502,Ad-hoc,,
110360-gal-des-savanes,GAL des Savanes,GAL-2503,Ad-hoc,,
110361-gal-sud-parc-amazonien-de-guyane,GAL Sud Parc Amazonien de  Guyane,GAL-2504,Ad-hoc,,
110362-gal-agglo-gal,GAL Agglo-GAL,GAL-2505,Ad-hoc,,
110363-gal-hauts-du-nord,GAL Hauts du Nord,GAL-2601,Ad-hoc,,
110364-gal-territoire-cote-ouest,GAL Territoire Côte-Ouest,GAL-2602,Ad-hoc,,
110365-gal-for-est,GAL For'Est,GAL-2603,Ad-hoc,,
110366-gal-grand-sud-terres-de-volcans,GAL Grand Sud – Terres de Volcans,GAL-2604,Ad-hoc,,
110367-gal-saint-martin,GAL Saint-Martin,GAL-2701,Ad-hoc,,
110369-ensemble-des-massifs-francais,Ensemble des massifs français,massifs français,Ad-hoc,,
110370-communes-peu-denses-et-tres-peu-denses,Communes peu denses et très peu denses,COMPDTPD,Ad-hoc,,
110371-communes-de-moins-de-3-000-habitants-ayant-un-site-patrimonial-remarquable-en-pays-de-la-loire,Communes de moins de 3 000 habitants ayant un site patrimonial remarquable en Pays de la Loire,PDL-3000/site,Ad-hoc,,
110372-syndicat-mixte-des-transports-du-petit-cul-de-sac-marin,Syndicat mixte des transports du Petit cul de sac marin,SMT_guadeloupe,Ad-hoc,,
110373-syndicat-mixte-de-la-region-de-basse-terre,Syndicat mixte de la région de Basse-Terre,SM_Basse_Terre,Ad-hoc,,
110374-syndicat-mixte-de-la-riviere-saint-louis,Syndicat mixte de la rivière Saint-Louis,SM_Saint-Louis,Ad-hoc,,
110375-syndicat-de-la-valorisation-des-dechets-de-la-guadeloupe-syvade,Syndicat de la valorisation des déchets de la Guadeloupe (SYVADE),SYVADE,Ad-hoc,,
110376-syndicat-mixte-d-electricite-de-la-guadeloupe,Syndicat mixte d'électricité de la Guadeloupe,SYMEG,Ad-hoc,,
110377-syndicat-intercommunal-d-alimentation-en-eau-et-assainissement-de-la-guadeloupe,Syndicat intercommunal d'alimentation en eau et assainissement de la Guadeloupe,SIAEAG,Ad-hoc,,
110382-communes-eligibles-a-la-dotation-politique-de-la-ville-dpv-2022,Communes éligibles à la Dotation Politique de la Ville (DPV) 2022,DPV2022,Ad-hoc,,
110384-allier-cantal-correze-creuse-puy-de-dome,"Allier, Cantal, Corrèze, Creuse, Puy-de-Dôme",CA Centre France,Ad-hoc,,
110385-perimetre-des-urcaue,Périmètre des URCAUE,URCAUE,Ad-hoc,,
110386-communes-eligibles-a-la-detr-2022,Communes éligibles à la DETR 2022,DETR2022,Ad-hoc,,
110387-aura-bfc-bretagne-cvl-idf-normandie-occitanie-pays-de-loire-guyane-martinique-mayotte-reunion,"AURA, BFC, Bretagne, CVL, IDF, Normandie, Occitanie, Pays de Loire, Guyane, Martinique, Mayotte, Réunion",Fonds Friches,Ad-hoc,,
110390-communes-de-moins-de-3-500-habitants,Communes de moins de 3.500 habitants,COM-3500,Ad-hoc,,
110395-epci-de-moins-de-15-000-habitants,EPCI de moins de 15.000 habitants,EPCI_15000,Ad-hoc,,
110396-scot-du-pays-des-ecrins,SCOT DU PAYS DES ECRINS,SCOT-12,Ad-hoc,,
110397-scot-tarbes-lourdes-pyrenees,"SCOT TARBES, LOURDES PYRENEES",SCOT-275,Ad-hoc,,
110398-scot-de-sambre-avesnois,SCOT DE SAMBRE-AVESNOIS,SCOT-1557,Ad-hoc,,
110399-scot-du-beauvaisis,SCOT DU BEAUVAISIS,SCOT-1900,Ad-hoc,,
110400-scot-du-val-de-l-oise,SCOT DU VAL DE L'OISE,SCOT-6649,Ad-hoc,,
110401-scot-des-portes-du-haut-doubs,SCOT DES PORTES DU HAUT DOUBS,SCOT-10396,Ad-hoc,,
110402-scot-piemont-cevenol,SCOT PIEMONT CEVENOL,SCOT-10490,Ad-hoc,,
110403-scot-causses-et-cevennes,SCOT CAUSSES ET CEVENNES,SCOT-10491,Ad-hoc,,
110404-scot-casa,SCOT CASA,SCOT-10503,Ad-hoc,,
110405-scot-de-la-vallee-d-ossau,SCOT DE LA VALLEE D'OSSAU,SCOT-10507,Ad-hoc,,
110406-scot-champgnole-nozeroy-arbois-poligny-salins,SCOT CHAMPGNOLE-NOZEROY-ARBOIS-POLIGNY-SALINS,SCOT-10508,Ad-hoc,,
110407-communes-de-moins-de-3-500-habitants-et-epci-de-moins-de-15-000-habitants,Communes de moins de 3.500 habitants et EPCI de moins de 15.000 habitants,-3500 et -15.000,Ad-hoc,,
110409-guadeloupe-martinique-saint-martin,"Guadeloupe, Martinique, Saint-Martin",Guadeloupe+Marti,Ad-hoc,,
110410-communes-de-l-aube-de-moins-de-10-000-habitants,Communes de l'Aube de moins de 10.000 habitants,-10.000_AUBE,Ad-hoc,,
110411-communes-hors-massif,Communes hors massif,CHM,Ad-hoc,,
110412-communes-de-moins-de-20-000-habitants,Communes de moins de 20.000 habitants,-20.000habs,Ad-hoc,,
110413-baraqueville-montbazens-villefranche-de-rouergue-sebrazac-rieupeyroux,"Baraqueville, Montbazens, Villefranche-de-Rouergue, Sébrazac, Rieupeyroux",Bara,Ad-hoc,,
110414-pnr-du-doubs-horloger-parc-naturel-regional,PNR du Doubs Horloger (Parc naturel régional),PNR-FR8000058,Ad-hoc,,
110415-perimetre-de-la-compagnie-nationale-du-rhone,Périmètre de la Compagnie nationale du Rhône,CNR,Ad-hoc,,
110416-yvelines-hauts-de-seine,"Yvelines, Hauts-de-Seine",YV/HDS,Ad-hoc,,
110418-mayotte-la-reunion-guadeloupe-martinique-st-martin-st-barthelemy,"Mayotte, La Réunion, Guadeloupe, Martinique, St-Martin,St-Barthélémy",Mayotte_La Réuni,Ad-hoc,,
110419-regions-01-02-03-04-06-11-24-32-52-53-75-76-84-94,regions_01_02_03_04_06_11_24_32_52_53_75_76_84_94,id_110419,Ad-hoc,,
110420-regions-01-02-03-04-11-24-27-28-32-52-53-75-76-84-94,regions_01_02_03_04_11_24_27_28_32_52_53_75_76_84_94,id_110420,Ad-hoc,,
110421-regions-01-02-03-04-06-11-24-27-28-32-44-52-53-75-76-84-93-94-977-987-988,regions_01_02_03_04_06_11_24_27_28_32_44_52_53_75_76_84_93_94_977_987_988,id_110421,Ad-hoc,,
110422-regions-01-02-03-04-06-11-24-27-28-32-44-52-53-75-76-84-93-94-975-987,regions_01_02_03_04_06_11_24_27_28_32_44_52_53_75_76_84_93_94_975_987,id_110422,Ad-hoc,,
110423-regions-11-28,regions_11_28,id_110423,Ad-hoc,,
110424-regions-11-24-27-28-32-44-52-53-75-76-84-94,regions_11_24_27_28_32_44_52_53_75_76_84_94,id_110424,Ad-hoc,,
110425-regions-01-02-03-04-06-11-24-28-32-52-53-93-94-975,regions_01_02_03_04_06_11_24_28_32_52_53_93_94_975,id_110425,Ad-hoc,,
110426-regions-02-04-11-24-27-28-32-44-52-53-75-76-84-93-94,regions_02_04_11_24_27_28_32_44_52_53_75_76_84_93_94,id_110426,Ad-hoc,,
110427-regions-02-04-06-11-24-27-28-32-44-52-53-75-76-84-93-94,regions_02_04_06_11_24_27_28_32_44_52_53_75_76_84_93_94,id_110427,Ad-hoc,,
110428-regions-01-03-06-27-44-52-53-75-84-94-975-987,regions_01_03_06_27_44_52_53_75_84_94_975_987,id_110428,Ad-hoc,,
110429-regions-01-02-03-04-06-11-24-27-28-32-44-53-75-76-84-93-94-975-977-978-984-986-987-988-989,regions_01_02_03_04_06_11_24_27_28_32_44_53_75_76_84_93_94_975_977_978_984_986_987_988_989,id_110429,Ad-hoc,,
110430-regions-01-02-03-04-06-24-27-28-44-53-75-84-94-975-987,regions_01_02_03_04_06_24_27_28_44_53_75_84_94_975_987,id_110430,Ad-hoc,,
110431-regions-02-11-28-44-76-84-93,regions_02_11_28_44_76_84_93,id_110431,Ad-hoc,,
110432-regions-01-02-03-04-06-11-24-27-28-44-53-75-76-84-93-94-975-977-978-984-986-987-988-989,regions_01_02_03_04_06_11_24_27_28_44_53_75_76_84_93_94_975_977_978_984_986_987_988_989,id_110432,Ad-hoc,,
110433-regions-01-02-03-04-06-11-24-27-28-44-53-75-76-93-94-975-977-978-984-986-987-988-989,regions_01_02_03_04_06_11_24_27_28_44_53_75_76_93_94_975_977_978_984_986_987_988_989,id_110433,Ad-hoc,,
110434-regions-01-02-03-04-06-11-24-28-32-44-52-53-84-93-94,regions_01_02_03_04_06_11_24_28_32_44_52_53_84_93_94,id_110434,Ad-hoc,,
110435-regions-01-02-03-04-27-32-75-76-84-93-94,regions_01_02_03_04_27_32_75_76_84_93_94,id_110435,Ad-hoc,,
110436-regions-01-02-03-04-06-987,regions_01_02_03_04_06_987,id_110436,Ad-hoc,,
110437-regions-11-24-27-28-32-44-52-53-75-76-84-93-94,regions_11_24_27_28_32_44_52_53_75_76_84_93_94,id_110437,Ad-hoc,,
